19.03404255319149 19.148936170212767 -160.62842441941302
19.148936170212767 19.608510638297872 8989.872201362816
19.608510638297872 21.102127659574467 13238.933528021136
21.102127659574467 21.676595744680853 14466.683493255458
21.676595744680853 22.021276595744684 16918.53302739536
22.021276595744684 22.595744680851062 11281.79961062439
22.595744680851062 22.940425531914894 12181.361563064944
22.940425531914894 23.629787234042556 11201.490891392015
23.629787234042556 24.089361702127658 10303.841051314143
24.089361702127658 26.042553191489365 13245.712835488805
26.042553191489365 26.50212765957447 14719.256153525243
26.50212765957447 27.07659574468085 13085.964539007091
27.07659574468085 27.995744680851065 9737.16047837575
27.995744680851065 28.57021276595745 11045.740648032262
28.57021276595745 29.14468085106383 14886.479071061047
29.14468085106383 30.063829787234045 15377.544291475453
30.063829787234045 31.09787234042553 13908.34668335419
31.09787234042553 31.55744680851064 13174.617021276594
31.55744680851064 32.13191489361702 12440.018217215966
32.13191489361702 33.855319148936175 8764.416770963704
33.855319148936175 35.11914893617021 7868.331386455291
35.11914893617021 35.46382978723405 10484.622583785285
35.46382978723405 36.49787234042553 13181.222500347656
36.49787234042553 37.07234042553192 9914.813099707972
37.07234042553192 37.991489361702136 8118.296620775969
37.991489361702136 39.48510638297873 7711.190515922683
39.48510638297873 40.05957446808511 8775.541788346542
40.05957446808511 41.0936170212766 11309.090668891668
41.0936170212766 41.55319148936171 9349.870810735645
41.55319148936171 42.01276595744682 8206.77527464887
42.01276595744682 42.24255319148936 7145.379084967322
42.24255319148936 43.96595744680852 6165.334584897786
43.96595744680852 52.468085106382986 8047.026978167154
52.468085106382986 53.50212765957447 6916.0994298428595
53.50212765957447 55.57021276595745 5528.7749965234325
55.57021276595745 57.52340425531916 6757.394103740788
57.52340425531916 58.44255319148937 5289.760951188986
58.44255319148937 59.01702127659575 7415.33458489779
59.01702127659575 61.88936170212767 4475.027256292593
61.88936170212767 62.92340425531916 5868.261855096645
62.92340425531916 63.38297872340427 6768.519121123625
63.38297872340427 64.0723404255319 5543.724238631623
64.0723404255319 64.87659574468086 969.6038103184542
64.87659574468086 65.33617021276595 2441.4088443888186
65.33617021276595 66.02553191489363 4076.0910860798213
66.02553191489363 68.43829787234043 890.8595466555353
68.43829787234043 69.01276595744682 4489.281184814357
69.01276595744682 71.88510638297873 6124.137254901958
